Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
2020-12-26,15:00 (20:30),Matchweek 15,Sat,Away,D,0,0,Fulham,0,10,1,10.0,0.00,0.00,16.3,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Match Report
2020-12-29,18:00 (23:30),Matchweek 16,Tue,Home,D,0,0,West Ham,0,7,3,42.9,0.00,0.00,13.5,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Match Report
2021-01-04,20:00 (01:30),Matchweek 17,Mon,Home,W,1,0,Liverpool,0,17,1,5.9,0.00,0.00,14.3,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Match Report
2021-01-16,20:00 (01:30),Matchweek 19,Sat,Away,L,0,2,Leicester City,2,16,4,25.0,0.13,0.50,14.0,0,0,0,2.1,2.1,0.13,-0.1,-0.1,Match Report
2021-01-26,20:15 (01:45),Matchweek 20,Tue,Home,L,1,3,Arsenal,3,9,4,44.4,0.33,0.75,15.7,0,0,0,2.0,2.0,0.22,+1.0,+1.0,Match Report
2021-01-30,20:00 (01:30),Matchweek 21,Sat,Home,L,0,1,Aston Villa,1,8,4,50.0,0.13,0.25,16.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Match Report
2021-02-02,20:15 (01:45),Matchweek 22,Tue,Away,L,0,9,Manchester Utd,8,23,13,56.5,0.30,0.54,16.7,1,1,1,3.7,3.0,0.13,+4.3,+4.0,Match Report
2021-02-06,15:00 (20:30),Matchweek 23,Sat,Away,L,2,3,Newcastle Utd,3,6,4,66.7,0.50,0.75,15.7,1,0,0,0.8,0.8,0.14,+2.2,+2.2,Match Report
2021-02-14,12:00 (17:30),Matchweek 24,Sun,Home,L,1,2,Wolves,2,9,2,22.2,0.11,0.50,19.5,0,1,1,1.1,0.3,0.04,+0.9,+0.7,Match Report
2021-02-20,12:30 (18:00),Matchweek 25,Sat,Home,D,1,1,Chelsea,1,8,2,25.0,0.00,0.00,19.9,1,1,1,1.2,0.5,0.06,-0.2,-0.5,Match Report
2021-02-23,18:00 (23:30),Matchweek 18,Tue,Away,L,0,3,Leeds United,3,11,7,63.6,0.27,0.43,15.3,1,0,0,1.3,1.3,0.12,+1.7,+1.7,Match Report
2021-03-01,20:00 (01:30),Matchweek 26,Mon,Away,L,0,1,Everton,1,7,1,14.3,0.14,1.00,12.3,1,0,0,1.6,1.6,0.22,-0.6,-0.6,Match Report
2021-03-06,15:00 (20:30),Matchweek 27,Sat,Away,W,2,0,Sheffield Utd,0,8,2,25.0,0.00,0.00,16.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Match Report
2021-03-10,18:00 (23:30),Matchweek 33,Wed,Away,L,2,5,Manchester City,5,17,10,58.8,0.29,0.50,15.7,0,0,0,2.7,2.7,0.17,+2.3,+2.3,Match Report
2021-03-14,12:00 (17:30),Matchweek 28,Sun,Home,L,1,2,Brighton,2,8,6,75.0,0.25,0.33,18.1,1,0,0,0.9,0.9,0.11,+1.1,+1.1,Match Report
,,,,,14-6-9,36,51,,50,303,123,40.6,0.15,0.37,15.9,11,5,5,38.4,34.7,0.12,+11.6,+10.3,
