Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
2021-01-17,14:00 (19:30),Matchweek 19,Sun,Away,W,3,1,Sheffield Utd,1,15,5,33.3,0.07,0.20,18.8,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Match Report
2021-01-28,20:00 (01:30),Matchweek 20,Thu,Home,L,1,3,Liverpool,3,14,7,50.0,0.21,0.43,14.7,0,0,0,2.1,2.1,0.15,+0.9,+0.9,Match Report
2021-01-31,19:15 (00:45),Matchweek 21,Sun,Away,L,0,1,Brighton,1,16,2,12.5,0.06,0.50,14.6,0,0,0,1.9,1.9,0.12,-0.9,-0.9,Match Report
2021-02-04,20:00 (01:30),Matchweek 22,Thu,Home,L,0,1,Chelsea,1,18,1,5.6,0.00,0.00,17.6,0,1,1,2.2,1.4,0.08,-1.2,-1.4,Match Report
2021-02-07,12:00 (17:30),Matchweek 23,Sun,Home,W,2,0,West Brom,0,4,1,25.0,0.00,0.00,10.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Match Report
2021-02-13,17:30 (23:00),Matchweek 24,Sat,Away,L,0,3,Manchester City,3,14,5,35.7,0.14,0.40,15.2,0,1,1,2.9,2.1,0.16,+0.1,-0.1,Match Report
2021-02-21,12:00 (17:30),Matchweek 25,Sun,Away,L,1,2,West Ham,2,4,4,100.0,0.50,0.50,6.9,0,0,0,1.1,1.1,0.37,+0.9,+0.9,Match Report
2021-02-28,14:00 (19:30),Matchweek 26,Sun,Home,W,4,0,Burnley,0,10,3,30.0,0.00,0.00,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report
2021-03-04,18:00 (23:30),Matchweek 33,Thu,Away,W,1,0,Fulham,0,11,3,27.3,0.00,0.00,15.7,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report
2021-03-07,19:15 (00:45),Matchweek 27,Sun,Home,W,4,1,Crystal Palace,1,5,1,20.0,0.20,1.00,13.2,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Match Report
2021-03-14,16:30 (22:00),Matchweek 28,Sun,Away,L,1,2,Arsenal,2,12,2,16.7,0.08,0.50,20.9,0,1,1,1.7,0.9,0.08,+0.3,+0.1,Match Report
2021-03-21,19:30 (01:00),Matchweek 18,Sun,Away,W,2,0,Aston Villa,0,8,1,12.5,0.00,0.00,18.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report
,,,,,9-6-14,49,30,,28,350,101,28.9,0.06,0.21,16.7,8,7,7,33.7,28.4,0.08,-5.7,-7.4,
